chemical	gene	url	type	summary	phenotype	recommendation
flurbiprofen	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	CYP2C9 Poor metabolizer	Therapeutic recommendations: Initiate therapy with 25-50% of the lowest recommended starting dose. Titrate dose upward to clinical effect or 25-50% of the maximum recommended dose with caution. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals.Upward dose titration should not occur until after steady state is reached (at least 8 days for celecoxib and 5 days for ibuprofen, flurbiprofen and lornoxicam after first dose in PMs). Carefully monitor adverse events such as blood pressure and kidney function during course of therapy. Alternatively, consider an alternate therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo. Classification of recommendations: Moderate
flurbiprofen	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	Indeterminate	Therapeutic recommendations: No recommendation. Classification of recommendations: nan
fluvoxamine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166127637	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor fluvoxamine recommends to consider a 25-50% reduction of recommended starting dose and titrate to response or use an alternative drug not metabolized by CYP2D6 for CYP2D6 poor metabolizers.	Ultrarapid metabolizer (~1-2% of patients)	Therapeutic Recommendations: No recommendation due to lack of evidence. Classification of recommendations: Optional
fluvoxamine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166127637	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor fluvoxamine recommends to consider a 25-50% reduction of recommended starting dose and titrate to response or use an alternative drug not metabolized by CYP2D6 for CYP2D6 poor metabolizers.	Extensive metabolizer (~77-92% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendations: Strong
fluvoxamine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166127637	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor fluvoxamine recommends to consider a 25-50% reduction of recommended starting dose and titrate to response or use an alternative drug not metabolized by CYP2D6 for CYP2D6 poor metabolizers.	Intermediate metabolizer (~2-11% of patients)	Therapeutic Recommendations: Initiate therapy with recommended starting dose. Classification of recommendations: Moderate
fluvoxamine	CYP2D6	https://pharmgkb.org/guidelineAnnotation/PA166127637	case1	The CPIC Dosing Guideline for the selective serotonin reuptake inhibitor fluvoxamine recommends to consider a 25-50% reduction of recommended starting dose and titrate to response or use an alternative drug not metabolized by CYP2D6 for CYP2D6 poor metabolizers.	Poor metabolizers (~5-10% of patients)	Therapeutic Recommendations: Consider a 25-50% reduction of recommended starting dose and titrate to response or use an alternative drug not metabolized by CYP2D6. Classification of recommendations: Optional
halothane	CACNA1S	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Malignant Hyperthermia susceptible	Dosing recommendations for inhaled anesthetics or succinylcholine: Halogenated volatile anesthetics or depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with MHS. They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS. Classification of recommendations: Strong
halothane	CACNA1S	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Uncertain susceptibility	Dosing recommendations for inhaled anesthetics or succinylcholine: Clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants. Classification of recommendations: Strong
halothane	RYR1	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Malignant Hyperthermia susceptible	Dosing recommendations for inhaled anesthetics or succinylcholine: Halogenated volatile anesthetics or depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with MHS. They should not be used, except in extraordinary circumstances where the benefits outweigh the risks. In general, alternative anesthetics are widely available and effective in patients with MHS. Classification of recommendations: Strong
halothane	RYR1	https://pharmgkb.org/guidelineAnnotation/PA166180457	case8	The CPIC Dosing Guideline recommends that halogenated volatile anesthetics such as desflurane, enflurane, halothane, isoflurane, methoxyflurane, sevoflurane and the depolarizing muscle relaxants succinylcholine are relatively contraindicated in persons with malignant hyperthermia susceptibility (MHS). See full guideline for disclaimers, further details and supporting evidence.	Uncertain susceptibility	Dosing recommendations for inhaled anesthetics or succinylcholine: Clinical findings, family history, further genetic testing and other laboratory data should guide use of halogenated volatile anesthetics or depolarizing muscle relaxants. Classification of recommendations: Strong
ibuprofen	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	CYP2C9 Normal metabolizer	Therapeutic recommendations: Initiate therapy with recommended starting dose. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals. Classification of recommendations: Strong
ibuprofen	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	CYP2C9 Intermediate metabolizer	Therapeutic recommendations: Initiate therapy with lowest recommended starting dose. Titrate dose upward to clinical effect or maximum recommended dose with caution. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals. Carefully monitor adverse events such as blood pressure and kidney function during course of therapy. Classification of recommendations: Moderate
ibuprofen	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	CYP2C9 Poor metabolizer	Therapeutic recommendations: Initiate therapy with 25-50% of the lowest recommended starting dose. Titrate dose upward to clinical effect or 25-50% of the maximum recommended dose with caution. In accordance with the prescribing information, use the lowest effective dosage for shortest duration consistent with individual patient treatment goals.Upward dose titration should not occur until after steady state is reached (at least 8 days for celecoxib and 5 days for ibuprofen, flurbiprofen and lornoxicam after first dose in PMs). Carefully monitor adverse events such as blood pressure and kidney function during course of therapy. Alternatively, consider an alternate therapy not metabolized by CYP2C9 or not significantly impacted by CYP2C9 genetic variants in vivo. Classification of recommendations: Moderate
ibuprofen	CYP2C9	https://pharmgkb.org/guidelineAnnotation/PA166191841	case3	The CPIC Dosing Guideline for celecoxib, flurbiprofen, ibuprofen and lornoxicam recommends initiating therapy with 25-50% of the lowest recommended starting dose for CYP2C9 poor metabolizers and initiating therapy with lowest recommended starting dose for CYP2C9 intermediate metabolizers with activity score of 1. See full guideline for further details and supporting evidence.	Indeterminate	Therapeutic recommendations: No recommendation. Classification of recommendations: nan
imipramine	CYP2C19	https://pharmgkb.org/guidelineAnnotation/PA166104999	case4	Tricyclic antidepressants have comparable pharmacokinetic properties, it may be reasonable to apply the CPIC Dosing Guideline for amitriptyline and CYP2C19, CYP2D6 to other tricyclics including imipramine. The CPIC Dosing Guideline update for amitriptyline recommends an alternative drug for CYP2D6 ultrarapid or poor metabolizers and CYP2C19 ultrarapid, rapid or poor metabolizers. If amitriptyline is warranted, consider a 50% dose reduction in CYP2D6 or CYP2C19 poor metabolizers. For CYP2D6 intermediate metabolizers, a 25% dose reduction should be considered.	CYP2C19 Ultrarapid metabolizer (~2-5% of patients)	Therapeutic recommendations: Avoid tertiary amine use due to potential for sub-optimal response. Consider alternative drug not metabolized by CYP2C19. TCAs without major CYP2C19 metabolism include the secondary amines nortriptyline and desipramine.If a tertiary amine is warranted, utilize therapeutic drug monitoring to guide dose adjustments. Classification of recommendations for amitriptyline: Optional
